res_id,name,establishment,url,address,city,locality,latitude_res,longitude_res,locality_verbose,cuisines,timings,average_cost_for_two,highlights,aggregate_rating,rating_text,fclass,name.1,latitude_uni,longitude_uni,proximity
18430750,Goli Vada Pav No 1,Kiosk,https://www.zomato.com/bangalore/goli-vada-pav-no-1-1-koramangala-4th-block?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Opposite Liberty Showroom, Maharaja Signal 4th Block, Koramangala 4th Block, Bangalore",Bangalore,Koramangala 4th Block,12.93435539,77.62934625,"Koramangala 4th Block, Bangalore","Street Food, Fast Food",11 PM to 10:30 PM,100,"['Credit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Dinner']",3.6,Good,school,New Christ Convent HPS Madival,12.9203588,77.6173047,2.0310856279351372
58136,Tibbs Frankie,Kiosk,https://www.zomato.com/bangalore/tibbs-frankie-1-brigade-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Ground Floor, Garuda Mall, Macgrath Road, Brigade Road, Bangalore",Bangalore,"Garuda Mall, Magrath Road",12.97031931,77.60975104,"Garuda Mall, Magrath Road, Bangalore","Street Food, Rolls",12 Noon to 11 PM,150,"['Takeaway Available', 'Lunch', 'Cash', 'Dinner', 'Mall Parking', 'Delivery', 'Digital Payments Accepted']",3.8,Good,university,New Horizon College of Engineering,12.89899995,77.69417668,12.1080049949555
57761,Kwality Wall's Swirl's,Kiosk,https://www.zomato.com/bangalore/kwality-walls-swirls-marathahalli?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Food court, Soul Space Arena, Total Mall, Outer Ring Road, Marathahalli, Bangalore",Bangalore,"Soul Space Arena Mall, Marathahalli",12.98022271,77.69370083,"Soul Space Arena Mall, Marathahalli, Bangalore","Ice Cream, Desserts",10 AM to 11 PM (Mon-Sun),200,"['No Alcohol Available', 'Cash', 'Takeaway Available', 'Mall Parking', 'Debit Card', 'Credit Card', 'Desserts and Bakes', 'Pure Veg', 'Air Conditioned', 'Indoor Seating']",2.8,Average,school,New Horizon Eng School,12.8506548,77.6546922,15.014813671214137
51872,Baskin Robbins,Kiosk,https://www.zomato.com/bangalore/baskin-robbins-1-bannerghatta-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Ground Floor, Gopalan Innovation Mall, Bannerghatta Road, Bangalore",Bangalore,"Gopalan Innovation Mall, Bannerghatta",12.91426841,77.59947449,"Gopalan Innovation Mall, Bannerghatta, Bangalore","Ice Cream, Desserts, Beverages",10:30 AM to 10 PM,300,"['Cash', 'Credit Card', 'Mall Parking', 'Takeaway Available', 'Debit Card', 'No Seating Available', 'Pure Veg', 'Desserts and Bakes', 'Air Conditioned']",3.5,Good,school,New Horizon Gurukul,12.95300966,77.51574711,10.044520528493287
18671066,4 Mangoes,Kiosk,https://www.zomato.com/bangalore/4-mangoes-airport-road-bangalore?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"34, SVB Complex, Opposite Top In Town, Old Airport Road, Bangalore",Bangalore,Old Airport Road,12.95335042,77.65282094,"Old Airport Road, Bangalore",Ice Cream,11:30 AM to 11:30 PM,200,"['No Seating Available', 'Takeaway Available', 'Cash', 'Desserts and Bakes']",3.8,Good,college,New Horizon PU College,13.1617033,77.6359293,23.239922021384274
61345,MDP Coffee House,Kiosk,https://www.zomato.com/bangalore/mdp-coffee-house-whitefield?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Behind ITPL Gate No.2, Whitefield, Bangalore",Bangalore,Whitefield,12.9847649,77.73357891,"Whitefield, Bangalore",South Indian,7 AM to 10 PM,100,"['No Seating Available', 'Dinner', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Lunch', 'Cash', 'Breakfast', 'Pure Veg']",3.6,Good,school,New Horizon Public School,12.99360982,77.53944636,21.057188904323656
60684,Juice Junction,Kiosk,https://www.zomato.com/bangalore/juice-junction-marathahalli?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"4th Floor, Food Court, Soul Space Arena, Doddenekundi, Marathahalli, Bangalore",Bangalore,"Soul Space Arena Mall, Marathahalli",12.98024166,77.69373972,"Soul Space Arena Mall, Marathahalli, Bangalore","Juices, Fast Food, South Indian, Chinese",9 AM to 10 PM,200,"['Cash', 'Mall Parking', 'Takeaway Available', 'Outdoor Seating', 'Pure Veg']",3.7,Good,school,New Kumarans School,12.90882304,77.54025686,18.43138580492354
60703,Just Momo,Kiosk,https://www.zomato.com/bangalore/just-momo-hsr?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"485, Outside M. K. Retail, 27th Main, 17th Cross, HSR Layout, HSR, Bangalore",Bangalore,HSR,12.91193508,77.648747,"HSR, Bangalore",Chinese,5 PM to 11 PM,200,"['No Seating Available', 'Cash', 'Dinner', 'Takeaway Available']",3.4,Average,school,New little kingdom,13.05585,77.6014423,16.803417767089453
61509,Star Food County,Kiosk,https://www.zomato.com/bangalore/star-food-county-sanjay-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"173, Main Road 2nd Stage, Next Vaibhav Theater, Sanjay Nagar, Bangalore",Bangalore,Sanjay Nagar,13.036004,77.574727,"Sanjay Nagar, Bangalore",Fast Food,12 Noon to 10:30 PM,300,"['Dinner', 'Delivery', 'Lunch', 'Cash', 'Takeaway Available', 'Outdoor Seating']",3.5,Good,school,New Madar Teresa,12.9000115,77.6452749,16.944125466208348
18887597,Mr Foodley,Kiosk,https://www.zomato.com/bangalore/mr-foodley-vijay-nagar-bangalore?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 98, V.V Skanda Below Poorvika Mobiles, Chandra Layout, Vijay Nagar, Bangalore",Bangalore,Vijay Nagar,12.96102389,77.52767343,"Vijay Nagar, Bangalore",Fast Food,12 Noon to 10 PM,250,"['Dinner', 'Cash', 'Takeaway Available', 'Lunch', 'Delivery', 'Indoor Seating', 'Digital Payments Accepted']",3.6,Good,school,"New Nobal School Arkere, Bommana Halli Cmc",12.8903452,77.5906449,10.408742032065067
58177,Kolkata Famous Katti Rolls,Kiosk,https://www.zomato.com/bangalore/kolkata-famous-katti-rolls-rammurthy-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Food Bazar, Near Police Station, Rammurthy Nagar, Bangalore",Bangalore,Rammurthy Nagar,13.01218194,77.66734678,"Rammurthy Nagar, Bangalore","Fast Food, Rolls",12 Noon to 10 PM,150,"['Takeaway Available', 'Lunch', 'Standing Tables', 'Cash', 'Dinner']",3.7,Good,school,New Oxford High School,12.9847669,77.5531782,12.73976439614377
19104240,MBA Chaiwale,Kiosk,https://www.zomato.com/bangalore/mba-chaiwale-whitefield-bangalore?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Ground Floor, VR Bengaluru Mall, Mahadevapura, Whitefield, Bangalore",Bangalore,"VR Bengaluru, Whitefield",12.99606367,77.69505132,"VR Bengaluru, Whitefield, Bangalore",Fast Food,10 AM to 10 PM,200,"['Dinner', 'Cash', 'Lunch', 'Takeaway Available', 'Outdoor Seating', 'Pure Veg', 'Digital Payments Accepted']",3.7,Good,school,"New Oxford HPS Jaibhimanagar, Madiwala",12.9196074,77.6149457,12.150213559791895
58179,Five Star Chicken,Quick Bites,https://www.zomato.com/bangalore/five-star-chicken-1-kalyan-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"165, 7th Cross, Nanjappa Garden, Babusabpalya, Kalyan Nagar, Bangalore",Bangalore,Kalyan Nagar,13.02210523,77.65073653,"Kalyan Nagar, Bangalore",Fast Food,11 AM to 10:30 PM,200,"['Cash', 'Takeaway Available', 'Lunch', 'Delivery', 'No Alcohol Available', 'Dinner', 'Indoor Seating']",3.2,Average,school,New Pecidencny Public School Icse,12.9057779,77.6221591,13.300519695431674
18561985,Inhouse Burger,Kiosk,https://www.zomato.com/bangalore/inhouse-burger-whitefield?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Prestige Shantiniketan,gate no 2,inside food court, Whitefield, Bangalore",Bangalore,Whitefield,12.99120283,77.72974066,"Whitefield, Bangalore","Burger, Salad, Continental","11:30AM to 10:30PM (Mon-Sat),Closed (Sun)",400,"['Cash', 'Lunch', 'No Alcohol Available', 'Takeaway Available', 'Dinner', 'Delivery', 'Outdoor Seating']",3.3,Average,school,New Shanthiniketan Eng Convent,12.8775539,77.6700895,14.194703152840663
18645758,Premium Bombay Kulfi,Kiosk,https://www.zomato.com/bangalore/premium-bombay-kulfi-indiranagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Near Kanika Jewels, 80 Feet Road, Indiranagar, Bangalore",Bangalore,Indiranagar,12.97179935,77.64721178,"Indiranagar, Bangalore",Ice Cream,12:15PM to 11:45PM (Mon-Sun),100,"['Cash', 'Takeaway Available', 'No Seating Available', 'Desserts and Bakes']",3.6,Good,school,Newton Public School,12.9066837,77.6354232,7.352373533983662
18598415,Kolkata Kati Rolls,Kiosk,https://www.zomato.com/bangalore/kolkata-kati-rolls-jayanagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1338, 41st Cross Road, Kottapalya, Jayanagara 9th Block, Jayanagar, Bangalore",Bangalore,Jayanagar,12.91875266,77.59185802,"Jayanagar, Bangalore","Fast Food, Rolls",11 AM to 11 PM,200,"['Cash', 'Takeaway Available', 'No Seating Available', 'Dinner', 'Delivery', 'No Alcohol Available', 'Lunch']",3.1,Average,school,Nightingale English School,12.8933125,77.6134451,3.6710438256421547
18715236,Kolkata Famous Kati Rolls,Kiosk,https://www.zomato.com/bangalore/kolkata-famous-kati-rolls-rt-nagar-bangalore?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"2, 1st Main Road, Opp. Sultan Palya Bus Stop, RT Nagar",Bangalore,RT Nagar,13.02638567,77.60395613,"RT Nagar, Bangalore","Rolls, Street Food",11 AM to 11 PM,200,"['No Seating Available', 'Dinner', 'Delivery', 'Credit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Debit Card']",3.5,Good,school,Nightingales English High School,12.89327241,77.61346957,14.837375946621492
18439643,Tibbs Frankie,Kiosk,https://www.zomato.com/bangalore/tibbs-frankie-koramangala-5th-block?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"48, 4th B Cross, Koramangala 5th Block, Bangalore",Bangalore,Koramangala 5th Block,12.93434265,77.61613369,"Koramangala 5th Block, Bangalore","Street Food, Rolls",12 Noon to 10:30 PM,150,"['Dinner', 'Cash', 'Takeaway Available', 'No Seating Available', 'Credit Card', 'No Alcohol Available', 'Lunch']",3.2,Average,school,NIIT,12.8915698,77.5652629,7.281459172072245
18634317,Juicy Momos,Kiosk,https://www.zomato.com/bangalore/juicy-momos-1-jayanagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Sri Garuda Mall, Jayanagar, Bangalore",Bangalore,"Garuda Swagath Mall, Jayanagar",12.92870876,77.59134404,"Garuda Swagath Mall, Jayanagar, Bangalore","Tibetan, Momos",11:30am â€“ 10:30pm (Mon-Sun),250,"['Lunch', 'Mall Parking', 'Takeaway Available', 'Dinner', 'Cash']",3.5,Good,school,Nirmala Rani High School,12.97102163,77.5803653,4.85306754833235
59908,The Velu's,Kiosk,https://www.zomato.com/bangalore/the-velus-domlur-bangalore?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"514, Krishna Reddy Layout, Amarjyoti Layout, Near Honda Service Centre, Domlur, Bangalore",Bangalore,Domlur,12.95298185,77.64000569,"Domlur, Bangalore","Fast Food, Chinese","7 AM to 10:30 PM (Mon-Sat), Sun Closed",200,"['Cash', 'Takeaway Available', 'Lunch', 'No Alcohol Available', 'Dinner', 'Indoor Seating']",3.6,Good,school,Nirmala Rani High School,12.93688989,77.70479917,7.246011408248477
18715880,Drunken Monkey,Kiosk,https://www.zomato.com/bangalore/drunken-monkey-bellandur-bangalore?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Kiosk 3, Campus 4A-B Food Court, RMZ Ecoworld, Outer Ring Road, Bellandur",Bangalore,Bellandur,12.92430671,77.6883411,"Bellandur, Bangalore","Beverages, Fast Food","9AM to 8:45PM (Mon-Fri),9AM to 6PM (Sat),Closed (Sun)",500,"['Dinner', 'Takeaway Available', 'Breakfast', 'Lunch', 'Cash', 'Credit Card', 'Debit Card', 'Indoor Seating']",2.9,Average,school,Nirmala Rani High School,13.0092904,77.5614979,16.67973651565469
18644810,Dazu Momoz,Kiosk,https://www.zomato.com/bangalore/dazu-momoz-bannerghatta-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Near SNN Raj Serenity, Besides Medplus Off Begur Main Road, Bannerghatta Road, Bangalore",Bangalore,Bannerghatta Road,12.85990857,77.61248153,"Bannerghatta Road, Bangalore","Tibetan, Momos",5pm â€“ 10pm (Mon-Sun),200,"['Cash', 'Takeaway Available', 'Dinner', 'Delivery', 'No Seating Available']",3.1,Average,college,Nitte Meenakshi Institute of Technology,12.88489207,77.70043328,9.930499455454914
57636,Tibbs Frankie,Kiosk,https://www.zomato.com/bangalore/tibbs-frankie-infantry-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Safina Plaza, Infantry Road, Bangalore",Bangalore,Infantry Road,12.97995448,77.60730017,"Infantry Road, Bangalore","Street Food, Rolls",11 AM to 11 PM,150,"['Lunch', 'Standing Tables', 'Delivery', 'Dinner', 'Cash', 'Takeaway Available']",3.6,Good,college,NITTE School of Management,13.07346301,77.53321586,13.134880400278671
18502122,Coffee Break,Kiosk,https://www.zomato.com/bangalore/coffee-break-vijay-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shopper's City Building, Opposite Chandra Gymkhana Institute, Chandra Layout, Vijay Nagar, Bangalore",Bangalore,Vijay Nagar,12.96101442,77.52735492,"Vijay Nagar, Bangalore",Fast Food,6 AM to 10 PM,150,"['Cash', 'Lunch', 'Takeaway Available', 'Breakfast', 'No Alcohol Available', 'Dinner', 'Outdoor Seating', 'Pure Veg']",3.0,Average,college,NMKRV College,12.93234723,77.58140616,6.668632734763559
19123617,Chaat Street,Kiosk,https://www.zomato.com/bangalore/chaat-street-1-electronic-city-bangalore?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Survey 84/4, Doddathogur Village, Begur Hobli, Electronic City, Bangalore",Bangalore,Electronic City,12.840119,77.65334,"Electronic City, Bangalore","Street Food, Fast Food",9 AM to 11 PM,300,"['Lunch', 'Takeaway Available', 'Credit Card', 'No Alcohol Available', 'Dinner', 'Cash', 'Delivery', 'Debit Card', 'Free Parking', 'Indoor Seating', 'Digital Payments Accepted', 'Self Service', 'Wheelchair Accessible', 'Outdoor Seating', 'Smoking Area', 'Pure Veg']",4.0,Very Good,school,Notre Dame Academy,12.82980415,77.58931707,7.035272782969199
55789,Biryani Bowl,Kiosk,https://www.zomato.com/bangalore/biryani-bowl-whitefield?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"ITPL Basement, ITPL Main Road, Whitefield, Bangalore",Bangalore,Whitefield,12.98720079,77.73697391,"Whitefield, Bangalore","Biryani, Andhra",11 AM to 11 PM,550,"['Cash', 'Debit Card', 'Delivery', 'No Alcohol Available', 'Dinner', 'Credit Card', 'Takeaway Available', 'Lunch', 'Indoor Seating', 'Outdoor Seating', 'Air Conditioned']",3.4,Average,college,NRI Institute,12.9698416,77.5082103,24.862580266614405
60757,Swasth Express,Kiosk,https://www.zomato.com/bangalore/swasth-express-whitefield?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Ground Floor, Inorbit Mall, Whitefield, Bangalore",Bangalore,"Inorbit Mall, Whitefield",12.9794765,77.72850383,"Inorbit Mall, Whitefield, Bangalore",Fast Food,11 AM to 10 PM,200,"['Debit Card', 'Takeaway Available', 'Credit Card', 'Mall Parking', 'No Alcohol Available', 'Cash', 'No Seating Available', 'Pure Veg', 'Wifi']",3.3,Average,school,Nrityagram,12.98147094,77.61502951,12.297342481588398
18308768,Roll Junction,Kiosk,https://www.zomato.com/bangalore/roll-junction-whitefield?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Near Hope Farm Signal, Kadugodi, Whitefield, Bangalore",Bangalore,Whitefield,12.98350938,77.75207944,"Whitefield, Bangalore","Fast Food, Rolls",12 Noon to 10:30 PM,150,"['Cash', 'Debit Card', 'Takeaway Available', 'No Alcohol Available', 'Lunch', 'Credit Card', 'No Seating Available', 'Dinner']",3.5,Good,school,NSVK Kannada School Jayanagar,12.9275465,77.5757852,20.09195220813667
60752,Kolkata Famous Kati Roll,Kiosk,https://www.zomato.com/bangalore/kolkata-famous-kati-roll-whitefield?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Rajapalayam Bus Stop, Hoodi, Whitefield, Bangalore",Bangalore,Whitefield,12.99147791,77.7210027,"Whitefield, Bangalore","Fast Food, Rolls",11 AM to 11 PM,150,"['Cash', 'Takeaway Available', 'Lunch', 'Delivery', 'No Alcohol Available', 'Dinner', 'Indoor Seating']",3.7,Good,university,NTTF,12.84713734,77.66909531,17.007332495817927
59685,Indian Cafe,Kiosk,https://www.zomato.com/bangalore/indian-cafe-infantry-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Safina Plaza, Infantry Road, Bangalore",Bangalore,Infantry Road,12.97977871,77.60723948,"Infantry Road, Bangalore","Beverages, Juices, Ice Cream",10 AM to 11 PM,200,"['No Alcohol Available', 'Lunch', 'Takeaway Available', 'No Seating Available', 'Cash']",3.5,Good,college,NTTF Technical Training Institute,13.02502526,77.50853069,11.818848776897779
18140779,Nawab's Kolkatta Roll,Kiosk,https://www.zomato.com/bangalore/nawabs-kolkatta-roll-brigade-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"30, Magrath Road, Brigade Road, Bangalore",Bangalore,Brigade Road,12.9710541,77.60806762,"Brigade Road, Bangalore","Street Food, Rolls",11 AM to 10 PM,150,"['Dinner', 'Cash', 'Lunch', 'Takeaway Available', 'Outdoor Seating', 'Digital Payments Accepted']",3.4,Average,school,Oakridge International School,13.02040264,77.55426715,8.005566380955111
61592,Arabian Smoothie,Kiosk,https://www.zomato.com/bangalore/arabian-smoothie-brigade-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Rex Theatre, Brigade Road, Bangalore",Bangalore,Brigade Road,12.97239594,77.60716304,"Brigade Road, Bangalore",Beverages,12 Noon to 10 PM,100,"['Takeaway Available', 'Debit Card', 'Cash', 'Credit Card', 'Outdoor Seating', 'Digital Payments Accepted', 'Indoor Seating']",3.2,Average,school,Oasis International School,12.93837318,77.5958974,3.975251804346119
18443113,Visantoe,Kiosk,https://www.zomato.com/bangalore/visantoe-whitefield?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Prestige Shantinikethan, White Field Road, Whitefield, Bangalore",Bangalore,Whitefield,12.99124791,77.72969708,"Whitefield, Bangalore",Fast Food,"11AM to 10PM (Mon-Fri),11AM to 4PM (Sat),Closed (Sun)",400,"['Cash', 'Debit Card', 'Takeaway Available', 'No Alcohol Available', 'Dinner', 'Credit Card', 'Lunch', 'Outdoor Seating']",3.2,Average,college,"Old Campus, Srishti School of Art, Design and Technology",13.1033758,77.5807474,20.390839393412204
59921,Kolkata Famous Kati Rolls,Kiosk,https://www.zomato.com/bangalore/kolkata-famous-kati-rolls-airport-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Church Street, Murugesh Palya, Old Airport Road, Bangalore",Bangalore,Old Airport Road,12.95871027,77.65546225,"Old Airport Road, Bangalore","Fast Food, Rolls",1 PM to 10 PM,150,"['Cash', 'Takeaway Available', 'Lunch', 'Credit Card', 'No Alcohol Available', 'Dinner', 'Indoor Seating']",3.4,Average,school,Oracle Public School,12.99867754,77.75346484,11.511461194859253
18657663,Kolkata Famous Kati Rolls,Kiosk,https://www.zomato.com/bangalore/kolkata-famous-kati-rolls-banaswadi-bangalore?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"7, 7th Cross, Nanjappa Garden, Near Kalyan Nagar Bus Stop, Banaswadi, Bangalore",Bangalore,Banaswadi,13.01261053,77.64795005,"Banaswadi, Bangalore","Fast Food, Rolls",12 Noon to 11 PM,200,"['Lunch', 'Delivery', 'Dinner', 'Cash', 'Takeaway Available']",3.1,Average,school,Orchard International School,12.96135785,77.61681353,6.6227364062799765
18562182,Kolkata Famous Katti Roll,Kiosk,https://www.zomato.com/bangalore/kolkata-famous-katti-roll-koramangala-1st-block?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1056, 2nd B Cross Road, Koramangala 1st Block, Bangalore",Bangalore,Koramangala 1st Block,12.92719316,77.63327736,"Koramangala 1st Block, Bangalore",Rolls,11 AM to 10:30 PM,150,"['Cash', 'No Seating Available', 'Lunch', 'Takeaway Available', 'No Alcohol Available', 'Dinner']",3.5,Good,school,"Orchid English School, Bilekalli",12.8909372,77.6091428,4.805757339916362
18563906,Kolkata Famous Kati Rolls,Kiosk,https://www.zomato.com/bangalore/kolkata-famous-kati-rolls-hbr-layout?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"669, 2nd Block, Near BDA complex, HBR layout, Bangalore",Bangalore,HBR Layout,13.02580391,77.62725782,"HBR Layout, Bangalore","Fast Food, Rolls",12 Noon to 11 PM,200,"['No Seating Available', 'Dinner', 'Takeaway Available', 'Lunch', 'Cash']",3.2,Average,school,Orchids International School,12.97910292,77.673914,7.246965091910671
17956674,Kolkata Famous Kati Roll,Kiosk,https://www.zomato.com/bangalore/kolkata-famous-kati-roll-bellandur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Near Shell Petrol Pump, Outer Ring Road, Bellandur, Bangalore",Bangalore,Bellandur,12.92324793,77.67122593,"Bellandur, Bangalore","Fast Food, Rolls",2 PM to 10:30 PM,100,"['Cash', 'Takeaway Available', 'Lunch', 'No Alcohol Available', 'Dinner', 'Indoor Seating']",3.3,Average,school,Orchids The International School - C V Raman Nagar,12.9693593,77.6686143,5.135155445722893
18725809,Premium Bombay Kulfi,Kiosk,https://www.zomato.com/bangalore/premium-bombay-kulfi-whitefield-bangalore?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"8, ITPB Main Road, Whitefield Main Road, Mahadevpura, Whitefield, Bangalore",Bangalore,Whitefield,12.9941012,77.7013797,"Whitefield, Bangalore",Ice Cream,12 Noon to 12 Midnight,150,"['No Seating Available', 'Takeaway Available', 'Cash', 'Desserts and Bakes']",3.3,Average,school,Orchids The International School - Horamavu,13.0387281,77.6610357,6.612715232386375
18947167,Yummy Momos,Kiosk,https://www.zomato.com/bangalore/yummy-momos-1-jp-nagar-bangalore?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Dreamz Mart Supermarket, Arekere Gate, JP Nagar, Bangalore",Bangalore,JP Nagar,12.89083816,77.59599933,"JP Nagar, Bangalore","Chinese, Tibetan, Fast Food",11 AM to 10 PM,200,"['Takeaway Available', 'Lunch', 'Cash', 'Dinner', 'Standing Tables', 'Delivery', 'Digital Payments Accepted']",0.0,Not rated,school,Orchids The International School - Mahalakshmi Layout,13.0116909,77.5468543,14.455040546467993
19066634,Social Cha,Kiosk,https://www.zomato.com/bangalore/social-cha-1-rammurthy-nagar-bangalore?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 9, TC Palya Main Road, Akshay Nagar, Rammurthy Nagar, Bangalore",Bangalore,Rammurthy Nagar,13.0206933,77.6830414,"Rammurthy Nagar, Bangalore",Fast Food,11 AM to 11 PM,200,"['Dinner', 'Cash', 'Takeaway Available', 'Lunch', 'Delivery', 'Outdoor Seating', 'Digital Payments Accepted']",3.4,Average,school,Orchids The International School - Majestic,12.9727568,77.5716806,13.190505604302707
18802882,Kolkata Famous Kati Rolls,Kiosk,https://www.zomato.com/bangalore/kolkata-famous-kati-rolls-basaveshwara-nagar-bangalore?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"86, 3rd Stage 2nd Block, Basaveshwara Nagar, Bangalore",Bangalore,Basaveshwara Nagar,12.99733122,77.54051149,"Basaveshwara Nagar, Bangalore",Rolls,11 AM to 10:30 PM,200,"['No Seating Available', 'Dinner', 'Cash', 'Lunch', 'Takeaway Available', 'Digital Payments Accepted']",3.2,Average,school,Orchids The International School - Yelahanka,13.1557516,77.5615716,17.762616169354065
18679518,Yummy Momos,Kiosk,https://www.zomato.com/bangalore/yummy-momos-bommanahalli-bangalore?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"3rd Cross Street, Vishwapriya Nagar, Bommanahalli, Bangalore",Bangalore,Bommanahalli,12.91041709,77.58180812,"Bommanahalli, Bangalore","Chinese, Tibetan, Fast Food",5 PM to 10:30 PM,200,"['Delivery', 'Dinner', 'Cash', 'Takeaway Available', 'Indoor Seating', 'Digital Payments Accepted']",3.3,Average,school,Orchids The International School - Yelahanka,12.8403298,77.5941657,7.907636706703549
18712495,Fresh Lime Soda,Kiosk,https://www.zomato.com/bangalore/fresh-lime-soda-cv-raman-nagar-bangalore?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Gopalan Signature Mall, Second Floor, Nagavarapalya Swamy Vivekananda Road, Nagavarapalya, CV Raman Nagar, Bangalore",Bangalore,CV Raman Nagar,12.9928131,77.66153276,"CV Raman Nagar, Bangalore",Beverages,11 AM to 10 PM,150,"['No Seating Available', 'Takeaway Available', 'Cash']",0.0,Not rated,school,Orchids The International School Vivekananda - SahakarNagar,13.06874,77.5809331,12.145690298816982
18755202,Tea Mate,Kiosk,https://www.zomato.com/bangalore/tea-mate-btm-bangalore?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"77, 4, 21st Cross Rd, EWS Colony, Stage 2, BTM 2nd Stage, Bangalore",Bangalore,BTM,12.90605786,77.6126666,"BTM, Bangalore","Tea, Beverages",8 AM to 10:30 PM,100,"['No Seating Available', 'Takeaway Available', 'Cash']",3.4,Average,school,"Orchids The International School, BTM",12.9043596,77.605245,0.8262675366485934
19001272,Pizza Stop,Kiosk,https://www.zomato.com/bangalore/pizza-stop-marathahalli-bangalore?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"10/5, STRS Complex, 1st Floor, Gandhi Nagar Road, Munnekollal, Marathahalli, Bangalore",Bangalore,Marathahalli,12.953501,77.707302,"Marathahalli, Bangalore",Italian,11:30 AM to 10:30 PM,600,"['No Alcohol Available', 'Lunch', 'Delivery', 'No Seating Available', 'Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Axis Bank - Dining Delights', 'Pure Veg']",0.0,Not rated,school,"Orchids The International School, Jalahalli",13.047544,77.544573,20.4987165343193
18989963,House Of Candy,Kiosk,https://www.zomato.com/bangalore/house-of-candy-1-bannerghatta-road-bangalore?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"172/1, 3rd Floor Vega City Mall, Srinivas Industrial Estate, Bannerghatta Road, Bangalore",Bangalore,"Vega City, Bannerghatta Road",12.90787302,77.6011642,"Vega City, Bannerghatta Road, Bangalore",Desserts,11 AM to 11 PM,300,"['Credit Card', 'Dinner', 'Cash', 'Debit Card', 'Lunch', 'Takeaway Available', 'Indoor Seating', 'Digital Payments Accepted']",3.4,Average,school,"Orchids The International School, Mysore Road",12.9254097,77.4986469,11.280771965406696
